log_returns,volatility,lagged_volatility_1,Date
-0.004004839696168317,0.0011697130670304992,0.0008747408405625087,2025-05-07 10:45:00
-0.0015921148970044288,0.0011964377219341423,0.0011697130670304992,2025-05-07 11:00:00
0.0010750449626833196,0.0012211976459180892,0.0011964377219341423,2025-05-07 11:15:00
0.0014461225462142652,0.00126323978028909,0.0012211976459180892,2025-05-07 11:30:00
-5.3575733777066345e-05,0.0012577554163145925,0.00126323978028909,2025-05-07 11:45:00
0.000125184148992726,0.001254042275254365,0.0012577554163145925,2025-05-07 12:00:00
-0.00148339437994801,0.0012809307028657892,0.001254042275254365,2025-05-07 12:15:00
0.002357817611323613,0.001372232786729753,0.0012809307028657892,2025-05-07 12:30:00
0.0013461051905362062,0.0014005315696040657,0.001372232786729753,2025-05-07 12:45:00
0.0008637616911102824,0.0014021267654460334,0.0014005315696040657,2025-05-07 13:00:00
-0.0008844298720190454,0.0014108390083696744,0.0014021267654460334,2025-05-07 13:15:00
-0.0018608166958338096,0.0014372254224485897,0.0014108390083696744,2025-05-07 13:30:00
-0.0016615009137277406,0.0014642709719896964,0.0014372254224485897,2025-05-07 13:45:00
-0.00460604635279686,0.0016960060864090027,0.0014642709719896964,2025-05-07 14:00:00
0.002296803885570174,0.0017683019974516026,0.0016960060864090027,2025-05-07 14:15:00
0.002865169946416833,0.0018053341310246788,0.0017683019974516026,2025-05-07 14:30:00
0.0022652006997618767,0.0018630901508735493,0.0018053341310246788,2025-05-07 14:45:00
-0.0013381508754457432,0.0018757057016655944,0.0018630901508735493,2025-05-07 15:00:00
-0.003989378887740244,0.002026436939810722,0.0018757057016655944,2025-05-07 15:15:00
0.00730471265540427,0.0024758303343107462,0.002026436939810722,2025-05-07 15:30:00
-0.0012998693057945643,0.002490128257756776,0.0024758303343107462,2025-05-07 15:45:00
0.0005165887445097159,0.0024742088517890216,0.002490128257756776,2025-05-07 16:00:00
-0.0013187206758260846,0.002482856785821068,0.0024742088517890216,2025-05-07 16:15:00
0.00012481834489267658,0.0024830361074124952,0.002482856785821068,2025-05-07 16:30:00
0.0002050248934143829,0.0024800949790200126,0.0024830361074124952,2025-05-07 16:45:00
0.000240627772279587,0.0024805336115552665,0.0024800949790200126,2025-05-07 17:00:00
-0.00019606270504574506,0.002345876729699172,0.0024805336115552665,2025-05-07 17:15:00
-0.000401157120792707,0.002322913259433343,0.002345876729699172,2025-05-07 17:30:00
0.0002585419142046177,0.0023154359136626445,0.002322913259433343,2025-05-07 17:45:00
-0.0004993134543882829,0.0023022682206588554,0.0023154359136626445,2025-05-07 18:00:00
0.0005351474382193263,0.0023041511335727487,0.0023022682206588554,2025-05-07 18:15:00
2.6562671728644155e-05,0.0023041343186705927,0.0023041511335727487,2025-05-07 18:30:00
-8.913569572742123e-06,0.002282565955423229,0.0023041343186705927,2025-05-07 18:45:00
0.00048121909764342743,0.0022382416257462415,0.002282565955423229,2025-05-07 19:00:00
0.0002672439151104578,0.002223176562904593,0.0022382416257462415,2025-05-07 19:15:00
-0.0007930320524323403,0.0022213863340488655,0.002223176562904593,2025-05-07 19:30:00
0.0001693517841692502,0.002215281667507434,0.0022213863340488655,2025-05-07 19:45:00
0.0002495187864944154,0.0021834163677095135,0.002215281667507434,2025-05-07 20:00:00
0.008376120381174289,0.002693681923938158,0.0021834163677095135,2025-05-08 04:00:00
0.0010420991290411915,0.002489531242429833,0.002693681923938158,2025-05-08 04:15:00
0.0002471184239359117,0.0024682675346570935,0.002489531242429833,2025-05-08 04:30:00
0.0006351671055844758,0.0024243873977682225,0.0024682675346570935,2025-05-08 04:45:00
-0.00029988974866443824,0.002401932594701631,0.0024243873977682225,2025-05-08 05:00:00
0.0007407407746111076,0.002376039304653522,0.002401932594701631,2025-05-08 05:15:00
0.0007225752189118729,0.0021938090698683348,0.002376039304653522,2025-05-08 05:30:00
-0.0001938104011775987,0.001730086816036239,0.0021938090698683348,2025-05-08 05:45:00
5.286110745248025e-05,0.0016976469736139444,0.001730086816036239,2025-05-08 06:00:00
8.809563668022623e-05,0.0016988523711725671,0.0016976469736139444,2025-05-08 06:15:00
-0.0002643101959829248,0.0016681545016347993,0.0016988523711725671,2025-05-08 06:30:00
0.0008983697835993078,0.0016689450050180583,0.0016681545016347993,2025-05-08 06:45:00
-0.0012315001278920491,0.0017019956110174888,0.0016689450050180583,2025-05-08 07:00:00
-0.0003720385728772577,0.0017089291076379368,0.0017019956110174888,2025-05-08 07:15:00
-0.001129305597151414,0.0017317082607530615,0.0017089291076379368,2025-05-08 07:30:00
-3.5311357901938854e-05,0.0017266779426780936,0.0017317082607530615,2025-05-08 07:45:00
0.00019419703998810374,0.0017269098612022866,0.0017266779426780936,2025-05-08 08:00:00
-0.00029890254613681815,0.0017232680708832572,0.0017269098612022866,2025-05-08 08:15:00
-0.002016261035351471,0.0017860795017425265,0.0017232680708832572,2025-05-08 08:30:00
0.0008754438572832851,0.001788822064329637,0.0017860795017425265,2025-05-08 08:45:00
-0.0007162152311783795,0.0017994177615324484,0.001788822064329637,2025-05-08 09:00:00
-8.845721772421958e-05,0.0018005370690658332,0.0017994177615324484,2025-05-08 09:15:00
-0.0007167919884613111,0.001810993213755368,0.0018005370690658332,2025-05-08 09:30:00
-0.0012138770365684758,0.0018224031344676488,0.001810993213755368,2025-05-08 09:45:00
-0.0023067381398296114,0.0018886387357373653,0.0018224031344676488,2025-05-08 10:00:00
0.002838743634054016,0.0019623166736264593,0.0018886387357373653,2025-05-08 10:15:00
-0.0008685094974181634,0.0010529874630270026,0.0019623166736264593,2025-05-08 10:30:00
-0.002378966804508684,0.0011125439516515847,0.0010529874630270026,2025-05-08 10:45:00
0.0031057303458789207,0.001291783044261958,0.0011125439516515847,2025-05-08 11:00:00
0.003272746276163927,0.0014500309076158316,0.001291783044261958,2025-05-08 11:15:00
0.0050033577474604156,0.0017546953336924685,0.0014500309076158316,2025-05-08 11:30:00
-0.0011605213097615286,0.001768755512003126,0.0017546953336924685,2025-05-08 11:45:00
0.0015119286999611787,0.001786920609176752,0.001768755512003126,2025-05-08 12:00:00
-0.000774489988226104,0.001794477483540367,0.001786920609176752,2025-05-08 12:15:00
0.0015998116031848148,0.0018187717047986232,0.001794477483540367,2025-05-08 12:30:00
0.0007194055564123425,0.0018221678585988365,0.0018187717047986232,2025-05-08 12:45:00
-0.0014572459301567442,0.0018483991900068374,0.0018221678585988365,2025-05-08 13:00:00
-0.0001577528409761571,0.0018423225728450663,0.0018483991900068374,2025-05-08 13:15:00
-0.0008260614039992885,0.0018324269024632667,0.0018423225728450663,2025-05-08 13:30:00
-0.0018304858801224926,0.001869409461782717,0.0018324269024632667,2025-05-08 13:45:00
0.0010389360723007115,0.001863324788327936,0.001869409461782717,2025-05-08 14:00:00
-0.00044002077607992277,0.0018664266852000948,0.001863324788327936,2025-05-08 14:15:00
0.0018116424939258317,0.0018960010022718527,0.0018664266852000948,2025-05-08 14:30:00
-0.0012484505890027432,0.0019145310048379457,0.0018960010022718527,2025-05-08 14:45:00
-0.000792079249332682,0.0018740686961535222,0.0019145310048379457,2025-05-08 15:00:00
0.0019702360101047033,0.0019022969693719802,0.0018740686961535222,2025-05-08 15:15:00
-0.002516255803677213,0.0019695549981070815,0.0019022969693719802,2025-05-08 15:30:00
-0.004715198888951244,0.0021894139169671076,0.0019695549981070815,2025-05-08 15:45:00
-0.00012391902792516192,0.002184953920511649,0.0021894139169671076,2025-05-08 16:00:00
-3.540825720920463e-05,0.0021708921204300893,0.002184953920511649,2025-05-08 16:15:00
0.00038729818230954274,0.0021176597182552682,0.0021708921204300893,2025-05-08 16:30:00
-0.0004404129190058209,0.0020476956337586514,0.0021176597182552682,2025-05-08 16:45:00
0.00026554547622317136,0.002039960881234279,0.0020476956337586514,2025-05-08 17:00:00
0.0001681423373090146,0.0019779249290882636,0.002039960881234279,2025-05-08 17:15:00
-7.875789076278668e-05,0.0018850734384278436,0.0019779249290882636,2025-05-08 17:30:00
0.00024687196097925333,0.001767524939697053,0.0018850734384278436,2025-05-08 17:45:00
-0.0005309828617294292,0.001433543600786226,0.001767524939697053,2025-05-08 18:00:00
0.00023897717881686352,0.0014256040716353635,0.001433543600786226,2025-05-08 18:15:00
-7.965271420844068e-05,0.0013812460723740632,0.0014256040716353635,2025-05-08 18:30:00
-3.5580262304562465e-05,0.0013785274028557265,0.0013812460723740632,2025-05-08 18:45:00
0.00018603006324235477,0.0013290686245294868,0.0013785274028557265,2025-05-08 19:00:00
-0.0008587529134395209,0.0013157526411853996,0.0013290686245294868,2025-05-08 19:15:00
-0.0005322656960650944,0.0012978142715801208,0.0013157526411853996,2025-05-08 19:30:00
0.00012476411800146429,0.0013006104584163563,0.0012978142715801208,2025-05-08 19:45:00
-3.544276879278684e-05,0.0012978495900428909,0.0013006104584163563,2025-05-08 20:00:00
0.0014521244294960593,0.0013028797741057206,0.0012978495900428909,2025-05-09 04:00:00
0.000707588920377497,0.0012920977669376992,0.0013028797741057206,2025-05-09 04:15:00
-0.000742981512711503,0.0012958164046038344,0.0012920977669376992,2025-05-09 04:30:00
1.769645274656573e-05,0.0012305195093564563,0.0012958164046038344,2025-05-09 04:45:00
0.0006722332548650916,0.0012270318981096662,0.0012305195093564563,2025-05-09 05:00:00
-0.00028299050401994324,0.0012211773219860398,0.0012270318981096662,2025-05-09 05:15:00
0.0006012591254207604,0.0011525292190349289,0.0012211773219860398,2025-05-09 05:30:00
0.00021212281990760267,0.0010560664218442367,0.0011525292190349289,2025-05-09 05:45:00
0.0010952516640371436,0.0005285966498410896,0.0010560664218442367,2025-05-09 06:00:00
0.000158888487098056,0.0005267120437518381,0.0005285966498410896,2025-05-09 06:15:00
0.00031770125759205347,0.0005273425551862846,0.0005267120437518381,2025-05-09 06:30:00
-0.00031770125759211413,0.0005313940521045395,0.0005273425551862846,2025-05-09 06:45:00
0.0008998915444021358,0.0005420490311083445,0.0005313940521045395,2025-05-09 07:00:00
-0.0021010080204538874,0.0006979468064810562,0.0005420490311083445,2025-05-09 07:15:00
0.0004770866002657808,0.0007025150108454024,0.0006979468064810562,2025-05-09 07:30:00
0.0002296272100668963,0.0007025114565907076,0.0007025150108454024,2025-05-09 07:45:00
-0.00019429651475519794,0.00070368596275787,0.0007025114565907076,2025-05-09 08:00:00
-0.0001589979598612462,0.0006948180702320106,0.00070368596275787,2025-05-09 08:15:00
0.0016417611130287967,0.0007592235647987638,0.0006948180702320106,2025-05-09 08:30:00
-0.0002639121963920771,0.0007621409628997182,0.0007592235647987638,2025-05-09 08:45:00
0.0006871553029658723,0.000769168282518902,0.0007621409628997182,2025-05-09 09:00:00
-0.0013055753442351365,0.0008205602130129642,0.000769168282518902,2025-05-09 09:15:00
-0.0003884729530417429,0.0008036775997038072,0.0008205602130129642,2025-05-09 09:30:00
0.001394269602243357,0.0008300604545437042,0.0008036775997038072,2025-05-09 09:45:00
-0.00043378013602039084,0.0008389529973999724,0.0008300604545437042,2025-05-09 10:00:00
-0.0040384629471299895,0.001176841609254359,0.0008389529973999724,2025-05-09 10:15:00
-0.0005846129994002902,0.0011445554271217035,0.001176841609254359,2025-05-09 10:30:00
0.0007442190473732511,0.001145567060821354,0.0011445554271217035,2025-05-09 10:45:00
0.00030992787783686607,0.0011391968085239653,0.001145567060821354,2025-05-09 11:00:00
-0.0003276409438804729,0.0011407095929965433,0.0011391968085239653,2025-05-09 11:15:00
0.00017711654314822976,0.001132503268685184,0.0011407095929965433,2025-05-09 11:30:00
0.001592638807710839,0.0011763430297278366,0.001132503268685184,2025-05-09 11:45:00
-0.002186102750051189,0.0012458618195352422,0.0011763430297278366,2025-05-09 12:00:00
-0.0007711433246142135,0.0012512082520498627,0.0012458618195352422,2025-05-09 12:15:00
-0.00023057208583660252,0.0012260957107552812,0.0012512082520498627,2025-05-09 12:30:00
-0.0006210353746158693,0.0012270210895027377,0.0012260957107552812,2025-05-09 12:45:00
1.7749221253277024e-05,0.0012232685060106607,0.0012270210895027377,2025-05-09 13:00:00
0.0009757223336348904,0.0012452899960453338,0.0012232685060106607,2025-05-09 13:15:00
0.001461800755545607,0.001269272281376328,0.0012452899960453338,2025-05-09 13:30:00
0.0007876002053130118,0.0012170007503986369,0.001269272281376328,2025-05-09 13:45:00
-0.0007964531708351669,0.0012210302901911297,0.0012170007503986369,2025-05-09 14:00:00
-0.0008502498120895481,0.0012281482487410498,0.0012210302901911297,2025-05-09 14:15:00
0.0004606417174804663,0.0012334664822202476,0.0012281482487410498,2025-05-09 14:30:00
0.00047813422315388736,0.001238650066130228,0.0012334664822202476,2025-05-09 14:45:00
0.0011678110181330094,0.0012155767688646424,0.001238650066130228,2025-05-09 15:00:00
-0.000955380278606168,0.0012268677259183545,0.0012155767688646424,2025-05-09 15:15:00
-0.00031866303424433145,0.001216064032426224,0.0012268677259183545,2025-05-09 15:30:00
-0.0008502648732893057,0.0012021524451703903,0.001216064032426224,2025-05-09 15:45:00
0.00024806860996164537,0.0012034890406049754,0.0012021524451703903,2025-05-09 16:00:00
-0.00022148688666690845,0.001163150226627603,0.0012034890406049754,2025-05-09 16:15:00
0.00011517930329262114,0.0011634029715875994,0.001163150226627603,2025-05-09 16:30:00
0.0008504984748695533,0.0008698929883506213,0.0011634029715875994,2025-05-09 16:45:00
-0.0005316096226473916,0.0008684659501875867,0.0008698929883506213,2025-05-09 17:00:00
0.00037190851479315505,0.000859203279084629,0.0008684659501875867,2025-05-09 17:15:00
0.0001239387744042635,0.000857410038737876,0.000859203279084629,2025-05-09 17:30:00
0.00012392341548787944,0.0008549414556083458,0.000857410038737876,2025-05-09 17:45:00
0.0002654984749433726,0.000855750605415818,0.0008549414556083458,2025-05-09 18:00:00
0.0,0.0007939881038027307,0.000855750605415818,2025-05-09 18:15:00
5.309123730395913e-05,0.0006616254028995764,0.0007939881038027307,2025-05-09 18:30:00
-0.00010618529343676465,0.0006410621493970318,0.0006616254028995764,2025-05-09 18:45:00
-3.539760358586771e-05,0.0006384455896887187,0.0006410621493970318,2025-05-09 19:00:00
-0.00017134211184965644,0.0006244869676761021,0.0006384455896887187,2025-05-09 19:15:00
5.629124596500073e-05,0.0006243235098259406,0.0006244869676761021,2025-05-09 19:30:00
9.735159420931775e-05,0.0005984948992443774,0.0006243235098259406,2025-05-09 19:45:00
-0.0011511251304324836,0.0005743620775036548,0.0005984948992443774,2025-05-09 20:00:00
0.02504089754975358,0.004953867686924233,0.0005743620775036548,2025-05-12 04:00:00
0.00017280110635702,0.004944208759975634,0.004953867686924233,2025-05-12 04:15:00
0.000846294059957987,0.0049308166889177035,0.004944208759975634,2025-05-12 04:30:00
0.0004142502130489022,0.004931029954111425,0.0049308166889177035,2025-05-12 04:45:00
0.0008279859715421351,0.004930016933112005,0.004931029954111425,2025-05-12 05:00:00
6.896789547194015e-05,0.004933378584241089,0.004930016933112005,2025-05-12 05:15:00
0.0003102966805912581,0.004919800273980464,0.004933378584241089,2025-05-12 05:30:00
0.00029296959357532953,0.004914587330662122,0.004919800273980464,2025-05-12 05:45:00
0.0003101095745338218,0.004901924695811053,0.004914587330662122,2025-05-12 06:00:00
0.0011534523069623096,0.004898910011919572,0.004901924695811053,2025-05-12 06:15:00
-8.603260641096499e-05,0.004897491408454854,0.004898910011919572,2025-05-12 06:30:00
0.0018738347741328073,0.004895040035042208,0.004897491408454854,2025-05-12 06:45:00
-0.0009794572528263002,0.004913372207945429,0.004895040035042208,2025-05-12 07:00:00
0.00024065733949125493,0.004905262161701998,0.004913372207945429,2025-05-12 07:15:00
-0.0011350348607977344,0.0049237930850151435,0.004905262161701998,2025-05-12 07:30:00
-0.00018929779180423446,0.004926660011796036,0.0049237930850151435,2025-05-12 07:45:00
0.0008429600437227349,0.004923047070428051,0.004926660011796036,2025-05-12 08:00:00
0.0017352912684728823,0.004921329644363305,0.004923047070428051,2025-05-12 08:15:00
-0.001958864485332923,0.004954876526588471,0.004921329644363305,2025-05-12 08:30:00
-0.00022362321302132012,0.004957505214670274,0.004954876526588471,2025-05-12 08:45:00
-1.7203857105118556e-05,0.004956679593445027,0.004957505214670274,2025-05-12 09:00:00
0.00037841650347517373,0.004953585183845234,0.004956679593445027,2025-05-12 09:15:00
-0.004567752768735444,0.0050725334027732485,0.004953585183845234,2025-05-12 09:30:00
-6.910730639762075e-05,0.005073463528178355,0.0050725334027732485,2025-05-12 09:45:00
0.0023383548126812677,0.005077752862898549,0.005073463528178355,2025-05-12 10:00:00
-0.0032544777755060994,0.005130179289896956,0.005077752862898549,2025-05-12 10:15:00
0.001831407412489298,0.0015107675839947576,0.005130179289896956,2025-05-12 10:30:00
-0.00046617230226906736,0.0015137912500094953,0.0015107675839947576,2025-05-12 10:45:00
0.00048343377035735025,0.0015075276978837992,0.0015137912500094953,2025-05-12 11:00:00
-0.0008288867490064444,0.001513761708627261,0.0015075276978837992,2025-05-12 11:15:00
-0.0006394027850410018,0.001507375704392912,0.001513761708627261,2025-05-12 11:30:00
-0.0005368955893011673,0.0015093685705307657,0.001507375704392912,2025-05-12 11:45:00
0.0016771662679555867,0.001548314477301535,0.0015093685705307657,2025-05-12 12:00:00
0.0002762335572275475,0.0015481614420286385,0.001548314477301535,2025-05-12 12:15:00
0.0016385670519680014,0.0015827319000371056,0.0015481614420286385,2025-05-12 12:30:00
0.00139497658911441,0.0015905751610638228,0.0015827319000371056,2025-05-12 12:45:00
0.0014188119616931802,0.0016148640571236465,0.0015905751610638228,2025-05-12 13:00:00
-0.0009716259696932741,0.001582310852777777,0.0016148640571236465,2025-05-12 13:15:00
0.00034415744071914574,0.0015728374520635963,0.001582310852777777,2025-05-12 13:30:00
-3.318943506624383e-05,0.0015720090279572334,0.0015728374520635963,2025-05-12 13:45:00
0.0002567165214616417,0.001556153447193541,0.0015720090279572334,2025-05-12 14:00:00
0.0005156411252100505,0.0015582636979940027,0.001556153447193541,2025-05-12 14:15:00
0.0003779679115882016,0.0015515744432573813,0.0015582636979940027,2025-05-12 14:30:00
-0.0010827440883855275,0.0015268094958886837,0.0015515744432573813,2025-05-12 14:45:00
0.0002579025658408401,0.001477998822453014,0.0015268094958886837,2025-05-12 15:00:00
-0.0002922946006489788,0.0014785113403210344,0.001477998822453014,2025-05-12 15:15:00
-0.0007040929108599954,0.001485259826966446,0.0014785113403210344,2025-05-12 15:30:00
0.0029714338801338585,0.0015953529204509023,0.001485259826966446,2025-05-12 15:45:00
-8.579051676903436e-05,0.001283646912070663,0.0015953529204509023,2025-05-12 16:00:00
0.0005317825992255856,0.0012828517714018773,0.001283646912070663,2025-05-12 16:15:00
1.7149569974880642e-05,0.001213137544898817,0.0012828517714018773,2025-05-12 16:30:00
3.0868913615936917e-06,0.000990260529010232,0.001213137544898817,2025-05-12 16:45:00
-8.883768246519939e-05,0.0009436438541753283,0.000990260529010232,2025-05-12 17:00:00
6.002632584969345e-05,0.000933311481560296,0.0009436438541753283,2025-05-12 17:15:00
0.00010289389076583275,0.0009327773670281575,0.000933311481560296,2025-05-12 17:30:00
2.5721818533899992e-05,0.0009078490007345192,0.0009327773670281575,2025-05-12 17:45:00
-0.0007462014832847028,0.0009124334685205649,0.0009078490007345192,2025-05-12 18:00:00
2.574035702013187e-05,0.000898808616970928,0.0009124334685205649,2025-05-12 18:15:00
-0.0005836108511284296,0.0008694799212650643,0.000898808616970928,2025-05-12 18:30:00
-5.151143125649479e-05,0.0008709546444066578,0.0008694799212650643,2025-05-12 18:45:00
0.0009353775015749701,0.0008347907621450619,0.0008709546444066578,2025-05-12 19:00:00
0.0005402323130280243,0.0008010517202175123,0.0008347907621450619,2025-05-12 19:15:00
-0.0012524127736125612,0.0008023124656319463,0.0008010517202175123,2025-05-12 19:30:00
-0.0006525621882896471,0.0007885213878277317,0.0008023124656319463,2025-05-12 19:45:00
0.0014762430585393382,0.0008350912456437694,0.0007885213878277317,2025-05-12 20:00:00
-0.003935761166717453,0.001150576852140776,0.0008350912456437694,2025-05-13 04:00:00
0.0002754915820309912,0.0011507848802531845,0.001150576852140776,2025-05-13 04:15:00
-0.0002410509834499614,0.0011454035534085136,0.0011507848802531845,2025-05-13 04:30:00
-0.0004995048116604464,0.0011442543527821853,0.0011454035534085136,2025-05-13 04:45:00
0.00031006683911347034,0.0011296520565626544,0.0011442543527821853,2025-05-13 05:00:00
0.0007403262938744405,0.001139032139616472,0.0011296520565626544,2025-05-13 05:15:00
0.00020650490522537986,0.0011388659842738757,0.001139032139616472,2025-05-13 05:30:00
0.0006020625122732027,0.0011364634232241514,0.0011388659842738757,2025-05-13 05:45:00
6.87840696364692e-05,0.0009652638518041874,0.0011364634232241514,2025-05-13 06:00:00
-0.0003611691600799361,0.0009667799714031374,0.0009652638518041874,2025-05-13 06:15:00
0.00034397358622033987,0.0009625958091635399,0.0009667799714031374,2025-05-13 06:30:00
-0.0005332095037620122,0.000965892787907047,0.0009625958091635399,2025-05-13 06:45:00
0.0008426846020834575,0.0009841804674939928,0.000965892787907047,2025-05-13 07:00:00
-0.00034386713312949813,0.0009854187008995607,0.0009841804674939928,2025-05-13 07:15:00
0.000653246486244193,0.000996123053788928,0.0009854187008995607,2025-05-13 07:30:00
0.0004295348204008365,0.001000557536260003,0.000996123053788928,2025-05-13 07:45:00
0.0006525397765634003,0.0010103679973889525,0.001000557536260003,2025-05-13 08:00:00
0.001149494434860189,0.001025816968823908,0.0010103679973889525,2025-05-13 08:15:00
-0.0002743860629097522,0.0010275619092455434,0.001025816968823908,2025-05-13 08:30:00
0.00045441100970980105,0.0010233632227373568,0.0010275619092455434,2025-05-13 08:45:00
0.0004552327678920895,0.0010259952879171507,0.0010233632227373568,2025-05-13 09:00:00
-0.0002083941014188594,0.0010122158742497495,0.0010259952879171507,2025-05-13 09:15:00
0.0016115238549984517,0.0010545425160556328,0.0010122158742497495,2025-05-13 09:30:00
0.0015217970397805654,0.0010551295618748992,0.0010545425160556328,2025-05-13 09:45:00
0.0033602583365212367,0.0012101941677752789,0.0010551295618748992,2025-05-13 10:00:00
-0.0007324946880956693,0.0012045194706078275,0.0012101941677752789,2025-05-13 10:15:00
-0.0011253389992180673,0.0009017417531353235,0.0012045194706078275,2025-05-13 10:30:00
0.0015684772258121162,0.0009320424295549078,0.0009017417531353235,2025-05-13 10:45:00
